#,Name,Team,W,L,ERA,G,GS,CG,ShO,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,WP,BK,SO,Year
258.0,Yu Darvish,SDP,7.0,3.0,3.31,16.0,16.0,0.0,0.0,0.0,0.0,0.0,81.2,331.0,65.0,32.0,30.0,12.0,22.0,0.0,3.0,2.0,0.0,78.0,2024
259.0,Hunter Strickland,LAA,3.0,2.0,3.31,72.0,0.0,0.0,0.0,1.0,12.0,3.0,73.1,294.0,56.0,31.0,27.0,10.0,24.0,1.0,2.0,1.0,0.0,57.0,2024
260.0,Michael Lorenzen,- - -,7.0,6.0,3.31,26.0,24.0,0.0,0.0,0.0,0.0,0.0,130.1,536.0,101.0,49.0,48.0,17.0,60.0,0.0,6.0,3.0,0.0,97.0,2024
261.0,Prelander Berroa,CHW,1.0,0.0,3.32,17.0,0.0,0.0,0.0,0.0,3.0,0.0,19.0,83.0,15.0,7.0,7.0,2.0,13.0,1.0,1.0,0.0,0.0,26.0,2024
262.0,Luis L. Ortiz,PIT,7.0,6.0,3.32,37.0,15.0,0.0,0.0,1.0,1.0,2.0,135.2,556.0,109.0,56.0,50.0,16.0,42.0,3.0,9.0,2.0,1.0,107.0,2024
263.0,Keegan Akin,BAL,3.0,1.0,3.32,66.0,0.0,0.0,0.0,1.0,6.0,3.0,78.2,313.0,55.0,31.0,29.0,9.0,19.0,1.0,2.0,4.0,0.0,97.0,2024
264.0,Cristopher Sanchez,PHI,11.0,9.0,3.32,31.0,31.0,2.0,1.0,0.0,0.0,0.0,181.2,754.0,182.0,76.0,67.0,11.0,44.0,0.0,0.0,7.0,1.0,153.0,2024
265.0,Jesus Tinoco,- - -,1.0,0.0,3.32,32.0,0.0,0.0,0.0,3.0,6.0,1.0,40.2,162.0,27.0,15.0,15.0,3.0,12.0,1.0,3.0,1.0,0.0,42.0,2024
266.0,Daniel Lynch IV,KCR,2.0,0.0,3.32,16.0,3.0,0.0,0.0,1.0,0.0,0.0,43.1,174.0,29.0,17.0,16.0,6.0,14.0,0.0,4.0,0.0,0.0,39.0,2024
267.0,Sam Moll,CIN,3.0,2.0,3.35,48.0,0.0,0.0,0.0,0.0,11.0,0.0,37.2,152.0,27.0,16.0,14.0,3.0,14.0,2.0,2.0,0.0,0.0,38.0,2024
268.0,Spencer Schwellenbach,ATL,8.0,7.0,3.35,21.0,21.0,0.0,0.0,0.0,0.0,0.0,123.2,500.0,106.0,49.0,46.0,14.0,23.0,1.0,6.0,3.0,0.0,127.0,2024
269.0,Michael Wacha,KCR,13.0,8.0,3.35,29.0,29.0,0.0,0.0,0.0,0.0,0.0,166.2,685.0,154.0,65.0,62.0,17.0,45.0,1.0,5.0,3.0,0.0,145.0,2024
270.0,JoJo Romero,STL,7.0,3.0,3.36,65.0,0.0,0.0,0.0,1.0,30.0,8.0,59.0,243.0,52.0,23.0,22.0,8.0,16.0,0.0,5.0,1.0,0.0,51.0,2024
271.0,Lucas Erceg,- - -,2.0,6.0,3.36,61.0,0.0,0.0,0.0,14.0,18.0,5.0,61.2,253.0,49.0,26.0,23.0,3.0,16.0,2.0,6.0,5.0,1.0,72.0,2024
272.0,Tim Hill,- - -,4.0,0.0,3.36,62.0,0.0,0.0,0.0,0.0,4.0,1.0,67.0,291.0,77.0,32.0,25.0,2.0,19.0,2.0,2.0,0.0,0.0,31.0,2024
273.0,Kodai Senga,NYM,1.0,0.0,3.38,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.1,20.0,2.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,9.0,2024
274.0,Carmen Mlodzinski,PIT,5.0,5.0,3.38,40.0,4.0,0.0,0.0,0.0,5.0,2.0,50.2,209.0,41.0,22.0,19.0,3.0,19.0,1.0,2.0,1.0,0.0,46.0,2024
275.0,Cam Booser,BOS,2.0,3.0,3.38,43.0,0.0,0.0,0.0,1.0,5.0,2.0,42.2,183.0,41.0,17.0,16.0,5.0,16.0,1.0,0.0,0.0,0.0,43.0,2024
276.0,Jose A. Ferrer,WSN,1.0,0.0,3.38,31.0,0.0,0.0,0.0,1.0,6.0,1.0,32.0,129.0,27.0,12.0,12.0,1.0,6.0,0.0,2.0,1.0,1.0,25.0,2024
277.0,Anthony Veneziano,- - -,1.0,0.0,3.38,12.0,0.0,0.0,0.0,0.0,1.0,0.0,13.1,58.0,16.0,7.0,5.0,1.0,3.0,0.0,1.0,1.0,0.0,14.0,2024
278.0,Jose Hernandez,PIT,1.0,1.0,3.38,7.0,0.0,0.0,0.0,1.0,1.0,0.0,5.1,25.0,5.0,2.0,2.0,1.0,4.0,1.0,0.0,1.0,1.0,4.0,2024
279.0,Gerrit Cole,NYY,8.0,5.0,3.41,17.0,17.0,0.0,0.0,0.0,0.0,0.0,95.0,390.0,78.0,38.0,36.0,11.0,29.0,1.0,6.0,0.0,0.0,99.0,2024
280.0,Osvaldo Bido,OAK,5.0,3.0,3.41,16.0,9.0,0.0,0.0,0.0,1.0,0.0,63.1,259.0,43.0,25.0,24.0,3.0,26.0,1.0,7.0,3.0,0.0,63.0,2024
281.0,Gus Varland,- - -,1.0,0.0,3.42,26.0,0.0,0.0,0.0,0.0,0.0,1.0,26.1,115.0,30.0,12.0,10.0,2.0,8.0,1.0,1.0,2.0,0.0,27.0,2024
282.0,Jose Soriano,LAA,6.0,7.0,3.42,22.0,20.0,0.0,0.0,0.0,1.0,0.0,113.0,468.0,91.0,50.0,43.0,8.0,45.0,1.0,9.0,7.0,0.0,97.0,2024
283.0,Michel Otanez,OAK,1.0,0.0,3.44,36.0,0.0,0.0,0.0,1.0,6.0,2.0,34.0,151.0,27.0,15.0,13.0,2.0,20.0,0.0,3.0,6.0,0.0,55.0,2024
284.0,Yency Almonte,CHC,1.0,0.0,3.45,17.0,0.0,0.0,0.0,1.0,6.0,1.0,15.2,67.0,9.0,7.0,6.0,1.0,8.0,1.0,2.0,1.0,0.0,20.0,2024
285.0,Chris Martin,BOS,3.0,1.0,3.45,45.0,0.0,0.0,0.0,2.0,15.0,4.0,44.1,180.0,47.0,22.0,17.0,5.0,3.0,1.0,3.0,2.0,0.0,50.0,2024
286.0,Michael Kopech,- - -,6.0,8.0,3.46,67.0,0.0,0.0,0.0,15.0,9.0,5.0,67.2,279.0,44.0,27.0,26.0,9.0,34.0,2.0,5.0,6.0,2.0,88.0,2024
287.0,Yimi Garcia,- - -,3.0,0.0,3.46,39.0,0.0,0.0,0.0,5.0,13.0,2.0,39.0,153.0,23.0,15.0,15.0,6.0,12.0,3.0,2.0,1.0,0.0,49.0,2024
288.0,Luke Little,CHC,3.0,1.0,3.46,30.0,1.0,0.0,0.0,0.0,3.0,0.0,26.0,109.0,15.0,11.0,10.0,1.0,18.0,1.0,4.0,3.0,0.0,28.0,2024
289.0,Ranger Suarez,PHI,12.0,8.0,3.46,27.0,27.0,1.0,1.0,0.0,0.0,0.0,150.2,626.0,140.0,63.0,58.0,14.0,41.0,1.0,5.0,1.0,2.0,145.0,2024
290.0,Sean Manaea,NYM,12.0,6.0,3.47,32.0,32.0,0.0,0.0,0.0,0.0,0.0,181.2,738.0,134.0,75.0,70.0,21.0,63.0,0.0,9.0,4.0,0.0,184.0,2024
291.0,Dylan Cease,SDP,14.0,11.0,3.47,33.0,33.0,1.0,1.0,0.0,0.0,0.0,189.1,762.0,137.0,80.0,73.0,18.0,65.0,0.0,2.0,12.0,0.0,224.0,2024
292.0,Tanner Bibee,CLE,12.0,8.0,3.47,31.0,31.0,0.0,0.0,0.0,0.0,0.0,173.2,710.0,150.0,70.0,67.0,22.0,44.0,0.0,8.0,2.0,0.0,187.0,2024
293.0,Logan Webb,SFG,13.0,10.0,3.47,33.0,33.0,1.0,1.0,0.0,0.0,0.0,204.2,841.0,202.0,83.0,79.0,11.0,50.0,3.0,2.0,4.0,1.0,172.0,2024
294.0,Tayler Saucedo,SEA,2.0,0.0,3.49,53.0,0.0,0.0,0.0,3.0,7.0,2.0,38.2,166.0,35.0,15.0,15.0,3.0,18.0,3.0,2.0,1.0,0.0,38.0,2024
295.0,Tyler Glasnow,LAD,9.0,6.0,3.49,22.0,22.0,0.0,0.0,0.0,0.0,0.0,134.0,522.0,92.0,53.0,52.0,15.0,35.0,0.0,0.0,12.0,1.0,168.0,2024
296.0,Hunter Brown,HOU,11.0,9.0,3.49,31.0,30.0,0.0,0.0,0.0,0.0,0.0,170.0,712.0,156.0,71.0,66.0,18.0,60.0,0.0,5.0,4.0,1.0,179.0,2024
297.0,Ryan Pressly,HOU,2.0,3.0,3.49,59.0,0.0,0.0,0.0,4.0,25.0,8.0,56.2,244.0,58.0,25.0,22.0,4.0,18.0,0.0,2.0,7.0,0.0,58.0,2024
298.0,Luis Gil,NYY,15.0,7.0,3.5,29.0,29.0,0.0,0.0,0.0,0.0,0.0,151.2,637.0,104.0,60.0,59.0,18.0,77.0,0.0,8.0,6.0,2.0,171.0,2024
299.0,Ryan Fernandez,STL,1.0,6.0,3.51,62.0,0.0,0.0,0.0,2.0,12.0,3.0,66.2,285.0,58.0,30.0,26.0,4.0,32.0,5.0,2.0,0.0,0.0,71.0,2024
300.0,Andrew Chafin,- - -,4.0,3.0,3.51,62.0,0.0,0.0,0.0,1.0,12.0,3.0,56.1,246.0,52.0,26.0,22.0,5.0,31.0,4.0,1.0,7.0,0.0,70.0,2024
301.0,Edwin Diaz,NYM,6.0,4.0,3.52,54.0,0.0,0.0,0.0,20.0,2.0,7.0,53.2,216.0,36.0,23.0,21.0,7.0,20.0,0.0,3.0,3.0,0.0,84.0,2024
302.0,Reese Olson,DET,4.0,8.0,3.53,22.0,22.0,0.0,0.0,0.0,0.0,0.0,112.1,465.0,100.0,51.0,44.0,7.0,33.0,0.0,4.0,4.0,0.0,101.0,2024
303.0,Gavin Stone,LAD,11.0,5.0,3.53,25.0,25.0,1.0,1.0,0.0,0.0,0.0,140.1,580.0,133.0,55.0,55.0,18.0,37.0,0.0,2.0,9.0,0.0,116.0,2024
304.0,George Kirby,SEA,14.0,11.0,3.53,33.0,33.0,0.0,0.0,0.0,0.0,0.0,191.0,778.0,181.0,82.0,75.0,22.0,23.0,0.0,7.0,5.0,1.0,179.0,2024
305.0,Ryan Brasier,LAD,1.0,0.0,3.54,29.0,4.0,0.0,0.0,0.0,6.0,2.0,28.0,110.0,22.0,12.0,11.0,3.0,5.0,0.0,0.0,1.0,0.0,25.0,2024
306.0,Cody Bradford,TEX,6.0,3.0,3.54,14.0,13.0,0.0,0.0,0.0,0.0,0.0,76.1,308.0,64.0,32.0,30.0,10.0,13.0,0.0,1.0,1.0,0.0,70.0,2024
307.0,Grant Holmes,ATL,2.0,1.0,3.56,26.0,7.0,0.0,0.0,0.0,1.0,1.0,68.1,282.0,66.0,27.0,27.0,7.0,15.0,2.0,2.0,2.0,0.0,70.0,2024
308.0,Aaron Nola,PHI,14.0,8.0,3.57,33.0,33.0,1.0,1.0,0.0,0.0,0.0,199.1,820.0,189.0,84.0,79.0,30.0,50.0,0.0,3.0,2.0,0.0,197.0,2024
309.0,Pete Fairbanks,TBR,3.0,3.0,3.57,46.0,0.0,0.0,0.0,23.0,1.0,4.0,45.1,185.0,36.0,20.0,18.0,4.0,17.0,2.0,0.0,2.0,1.0,44.0,2024
310.0,Garrett Crochet,CHW,6.0,12.0,3.58,32.0,32.0,0.0,0.0,0.0,0.0,0.0,146.0,595.0,123.0,61.0,58.0,18.0,33.0,0.0,5.0,3.0,1.0,209.0,2024
311.0,Landen Roupp,SFG,1.0,2.0,3.58,23.0,4.0,0.0,0.0,0.0,1.0,0.0,50.1,217.0,43.0,21.0,20.0,2.0,26.0,0.0,1.0,3.0,2.0,47.0,2024
312.0,Ben Brown,CHC,1.0,3.0,3.58,15.0,8.0,0.0,0.0,0.0,1.0,0.0,55.1,222.0,41.0,22.0,22.0,5.0,19.0,0.0,1.0,2.0,0.0,64.0,2024
313.0,Aaron Bummer,ATL,4.0,3.0,3.58,56.0,0.0,0.0,0.0,0.0,2.0,3.0,55.1,244.0,61.0,24.0,22.0,2.0,18.0,2.0,2.0,2.0,0.0,69.0,2024
314.0,Hunter Stratton,PIT,2.0,1.0,3.58,36.0,0.0,0.0,0.0,1.0,5.0,2.0,37.2,158.0,37.0,17.0,15.0,3.0,7.0,0.0,3.0,2.0,0.0,33.0,2024
315.0,Seth Martinez,HOU,3.0,2.0,3.59,44.0,0.0,0.0,0.0,1.0,3.0,0.0,52.2,222.0,49.0,24.0,21.0,7.0,18.0,1.0,4.0,0.0,2.0,36.0,2024
316.0,Genesis Cabrera,TOR,3.0,3.0,3.59,69.0,0.0,0.0,0.0,2.0,13.0,3.0,62.2,271.0,63.0,31.0,25.0,10.0,29.0,4.0,2.0,2.0,2.0,50.0,2024
317.0,Beau Brieske,DET,4.0,5.0,3.59,46.0,12.0,0.0,0.0,1.0,6.0,1.0,67.2,282.0,55.0,31.0,27.0,5.0,30.0,2.0,2.0,0.0,0.0,69.0,2024
318.0,Zach Eflin,- - -,10.0,9.0,3.59,28.0,28.0,0.0,0.0,0.0,0.0,0.0,165.1,684.0,166.0,71.0,66.0,22.0,24.0,0.0,3.0,2.0,0.0,134.0,2024
319.0,Joe Ryan,MIN,7.0,7.0,3.6,23.0,23.0,0.0,0.0,0.0,0.0,0.0,135.0,538.0,110.0,59.0,54.0,19.0,23.0,0.0,5.0,2.0,1.0,147.0,2024
320.0,Ryan Pepiot,TBR,8.0,8.0,3.6,26.0,26.0,0.0,0.0,0.0,0.0,0.0,130.0,539.0,102.0,58.0,52.0,17.0,48.0,0.0,7.0,4.0,0.0,142.0,2024
321.0,Jose Berrios,TOR,16.0,11.0,3.6,32.0,32.0,1.0,0.0,0.0,0.0,0.0,192.1,786.0,168.0,79.0,77.0,31.0,54.0,1.0,13.0,1.0,0.0,153.0,2024
322.0,Trent Thornton,SEA,4.0,3.0,3.61,71.0,0.0,0.0,0.0,1.0,10.0,0.0,72.1,294.0,63.0,32.0,29.0,8.0,19.0,1.0,5.0,4.0,0.0,77.0,2024
323.0,Alex Faedo,DET,5.0,3.0,3.61,37.0,6.0,0.0,0.0,0.0,7.0,3.0,57.1,246.0,49.0,24.0,23.0,9.0,28.0,0.0,3.0,4.0,0.0,55.0,2024
324.0,Bryan Sammons,DET,1.0,1.0,3.62,6.0,0.0,0.0,0.0,0.0,0.0,0.0,27.1,104.0,16.0,11.0,11.0,6.0,9.0,0.0,1.0,0.0,0.0,18.0,2024
325.0,Evan Phillips,LAD,5.0,1.0,3.62,61.0,0.0,0.0,0.0,18.0,9.0,4.0,54.2,228.0,48.0,30.0,22.0,6.0,17.0,1.0,1.0,1.0,0.0,63.0,2024
326.0,Zack Littell,TBR,8.0,10.0,3.63,29.0,29.0,0.0,0.0,0.0,0.0,0.0,156.1,656.0,164.0,68.0,63.0,22.0,31.0,0.0,5.0,0.0,0.0,141.0,2024
327.0,Michael Tonkin,- - -,4.0,4.0,3.63,57.0,0.0,0.0,0.0,2.0,1.0,2.0,79.1,340.0,70.0,43.0,32.0,6.0,30.0,1.0,8.0,4.0,1.0,85.0,2024
328.0,Ryan Weathers,MIA,5.0,6.0,3.63,16.0,16.0,0.0,0.0,0.0,0.0,0.0,86.2,367.0,78.0,39.0,35.0,11.0,24.0,1.0,9.0,2.0,1.0,80.0,2024
329.0,Jhoan Duran,MIN,6.0,9.0,3.64,58.0,0.0,0.0,0.0,23.0,7.0,2.0,54.1,228.0,48.0,30.0,22.0,4.0,15.0,2.0,6.0,1.0,1.0,66.0,2024
330.0,Luis Castillo,SEA,11.0,12.0,3.64,30.0,30.0,0.0,0.0,0.0,0.0,0.0,175.1,719.0,158.0,73.0,71.0,25.0,47.0,2.0,5.0,0.0,0.0,175.0,2024
331.0,Zac Gallen,ARI,14.0,6.0,3.65,28.0,28.0,0.0,0.0,0.0,0.0,0.0,148.0,621.0,133.0,62.0,60.0,13.0,54.0,0.0,4.0,5.0,0.0,156.0,2024
332.0,Landon Knack,LAD,3.0,5.0,3.65,15.0,12.0,0.0,0.0,1.0,0.0,0.0,69.0,286.0,58.0,28.0,28.0,14.0,18.0,0.0,3.0,1.0,1.0,69.0,2024
333.0,Phil Maton,- - -,3.0,3.0,3.66,71.0,0.0,0.0,0.0,3.0,18.0,2.0,64.0,265.0,47.0,27.0,26.0,7.0,24.0,1.0,9.0,1.0,0.0,60.0,2024
334.0,John Schreiber,KCR,4.0,3.0,3.66,59.0,0.0,0.0,0.0,2.0,23.0,3.0,51.2,224.0,48.0,23.0,21.0,1.0,20.0,1.0,4.0,1.0,0.0,46.0,2024
335.0,Valente Bellozo,MIA,3.0,4.0,3.67,13.0,13.0,0.0,0.0,0.0,0.0,0.0,68.2,295.0,69.0,31.0,28.0,15.0,21.0,1.0,2.0,0.0,0.0,44.0,2024
336.0,Pierce Johnson,ATL,6.0,6.0,3.67,58.0,0.0,0.0,0.0,2.0,12.0,4.0,56.1,236.0,48.0,25.0,23.0,6.0,25.0,1.0,2.0,2.0,0.0,67.0,2024
337.0,Kyle Finnegan,WSN,3.0,8.0,3.68,65.0,0.0,0.0,0.0,38.0,0.0,5.0,63.2,271.0,61.0,31.0,26.0,9.0,24.0,3.0,0.0,2.0,0.0,60.0,2024
338.0,Freddy Peralta,MIL,11.0,9.0,3.68,32.0,32.0,0.0,0.0,0.0,0.0,0.0,173.2,725.0,143.0,74.0,71.0,26.0,68.0,0.0,10.0,8.0,1.0,200.0,2024
339.0,Tyler Ferguson,OAK,4.0,2.0,3.68,48.0,0.0,0.0,0.0,2.0,11.0,2.0,51.1,207.0,32.0,23.0,21.0,4.0,24.0,2.0,2.0,1.0,1.0,62.0,2024
340.0,Austin Voth,SEA,2.0,5.0,3.69,68.0,0.0,0.0,0.0,0.0,15.0,2.0,61.0,248.0,46.0,31.0,25.0,9.0,18.0,0.0,3.0,0.0,0.0,61.0,2024
341.0,Alek Manoah,TOR,1.0,2.0,3.7,5.0,5.0,0.0,0.0,0.0,0.0,0.0,24.1,103.0,17.0,16.0,10.0,5.0,8.0,0.0,4.0,1.0,0.0,26.0,2024
342.0,Josh Staumont,MIN,1.0,0.0,3.7,25.0,0.0,0.0,0.0,0.0,1.0,0.0,24.1,102.0,17.0,12.0,10.0,0.0,14.0,0.0,1.0,1.0,0.0,18.0,2024
343.0,Albert Suarez,BAL,9.0,7.0,3.7,32.0,24.0,0.0,0.0,0.0,1.0,1.0,133.2,565.0,130.0,56.0,55.0,17.0,43.0,1.0,3.0,2.0,1.0,108.0,2024
344.0,Jose Ruiz,PHI,5.0,1.0,3.71,52.0,0.0,0.0,0.0,1.0,0.0,0.0,51.0,217.0,51.0,23.0,21.0,8.0,17.0,1.0,1.0,0.0,0.0,52.0,2024
345.0,Brady Singer,KCR,9.0,13.0,3.71,32.0,32.0,0.0,0.0,0.0,0.0,0.0,179.2,762.0,175.0,77.0,74.0,22.0,54.0,0.0,10.0,2.0,0.0,170.0,2024
346.0,Jacob Latz,TEX,2.0,3.0,3.71,46.0,0.0,0.0,0.0,0.0,9.0,3.0,43.2,192.0,39.0,20.0,18.0,6.0,27.0,3.0,1.0,4.0,0.0,40.0,2024
347.0,Ethan Roberts,CHC,1.0,1.0,3.71,21.0,0.0,0.0,0.0,0.0,1.0,0.0,26.2,118.0,31.0,11.0,11.0,3.0,10.0,0.0,1.0,1.0,0.0,26.0,2024
348.0,Andrew Abbott,CIN,10.0,10.0,3.72,25.0,25.0,0.0,0.0,0.0,0.0,0.0,138.0,586.0,127.0,60.0,57.0,25.0,52.0,1.0,2.0,5.0,0.0,114.0,2024
349.0,Troy Taylor,SEA,0.0,0.0,3.72,21.0,0.0,0.0,0.0,1.0,6.0,0.0,19.1,81.0,15.0,8.0,8.0,4.0,7.0,0.0,0.0,2.0,0.0,25.0,2024
350.0,Yuki Matsui,SDP,4.0,2.0,3.73,64.0,0.0,0.0,0.0,0.0,9.0,4.0,62.2,257.0,46.0,27.0,26.0,8.0,27.0,4.0,0.0,8.0,0.0,69.0,2024
351.0,Javier Assad,CHC,7.0,6.0,3.73,29.0,29.0,0.0,0.0,0.0,0.0,0.0,147.0,638.0,143.0,64.0,61.0,20.0,63.0,0.0,5.0,5.0,0.0,124.0,2024
352.0,Brendon Little,TOR,1.0,2.0,3.74,49.0,0.0,0.0,0.0,1.0,7.0,3.0,45.2,193.0,41.0,21.0,19.0,7.0,19.0,2.0,1.0,5.0,0.0,36.0,2024
353.0,Nick Sandlin,CLE,8.0,0.0,3.75,68.0,1.0,0.0,0.0,1.0,8.0,3.0,57.2,246.0,46.0,29.0,24.0,12.0,27.0,2.0,6.0,1.0,0.0,68.0,2024
354.0,Garrett Cleavinger,TBR,7.0,5.0,3.75,68.0,0.0,0.0,0.0,6.0,15.0,2.0,60.0,266.0,52.0,29.0,25.0,6.0,31.0,0.0,7.0,2.0,0.0,71.0,2024
355.0,Fraser Ellard,CHW,2.0,3.0,3.75,25.0,0.0,0.0,0.0,1.0,2.0,1.0,24.0,101.0,18.0,12.0,10.0,3.0,12.0,3.0,1.0,5.0,0.0,26.0,2024
356.0,Jose Quintana,NYM,10.0,10.0,3.75,31.0,31.0,0.0,0.0,0.0,0.0,0.0,170.1,717.0,150.0,73.0,71.0,22.0,63.0,0.0,11.0,7.0,0.0,135.0,2024
357.0,Brandon Williamson,CIN,0.0,0.0,3.77,4.0,3.0,0.0,0.0,0.0,0.0,0.0,14.1,59.0,10.0,7.0,6.0,4.0,5.0,0.0,2.0,0.0,0.0,12.0,2024
358.0,Reed Garrett,NYM,8.0,5.0,3.77,53.0,0.0,0.0,0.0,4.0,14.0,5.0,57.1,247.0,50.0,28.0,24.0,6.0,30.0,1.0,2.0,3.0,0.0,83.0,2024
359.0,Nestor Cortes,NYY,9.0,10.0,3.77,31.0,30.0,0.0,0.0,0.0,0.0,0.0,174.1,710.0,162.0,74.0,73.0,24.0,39.0,0.0,4.0,2.0,1.0,162.0,2024
360.0,Joe Ross,MIL,3.0,6.0,3.77,25.0,10.0,0.0,0.0,0.0,0.0,0.0,74.0,321.0,72.0,35.0,31.0,7.0,29.0,1.0,1.0,1.0,0.0,66.0,2024
361.0,Andre Pallante,STL,8.0,8.0,3.78,29.0,20.0,0.0,0.0,0.0,1.0,0.0,121.1,509.0,110.0,55.0,51.0,8.0,48.0,0.0,2.0,12.0,2.0,94.0,2024
362.0,Aroldis Chapman,PIT,5.0,5.0,3.79,68.0,0.0,0.0,0.0,14.0,22.0,5.0,61.2,265.0,44.0,31.0,26.0,5.0,39.0,0.0,2.0,4.0,2.0,98.0,2024
363.0,Nathan Eovaldi,TEX,12.0,8.0,3.8,29.0,29.0,0.0,0.0,0.0,0.0,0.0,170.2,696.0,147.0,74.0,72.0,23.0,42.0,0.0,7.0,3.0,0.0,166.0,2024
364.0,Jose Urena,TEX,5.0,8.0,3.8,33.0,9.0,0.0,0.0,1.0,1.0,0.0,109.0,463.0,105.0,51.0,46.0,13.0,39.0,2.0,4.0,3.0,0.0,70.0,2024
365.0,Dylan Floro,- - -,6.0,4.0,3.8,66.0,0.0,0.0,0.0,0.0,11.0,1.0,68.2,279.0,65.0,31.0,29.0,5.0,17.0,0.0,1.0,1.0,0.0,48.0,2024
366.0,Josh Hader,HOU,8.0,8.0,3.8,71.0,0.0,0.0,0.0,34.0,0.0,4.0,71.0,278.0,43.0,33.0,30.0,12.0,25.0,0.0,1.0,4.0,2.0,105.0,2024
367.0,Pedro Avila,- - -,6.0,1.0,3.81,54.0,0.0,0.0,0.0,1.0,1.0,0.0,82.2,353.0,73.0,38.0,35.0,8.0,36.0,1.0,4.0,7.0,0.0,82.0,2024
368.0,Yilber Diaz,ARI,1.0,1.0,3.81,7.0,4.0,0.0,0.0,0.0,0.0,0.0,28.1,119.0,27.0,13.0,12.0,3.0,12.0,0.0,0.0,1.0,0.0,19.0,2024
369.0,T.J. McFarland,OAK,2.0,4.0,3.81,79.0,0.0,0.0,0.0,0.0,19.0,2.0,56.2,235.0,53.0,28.0,24.0,4.0,17.0,5.0,4.0,0.0,0.0,39.0,2024
370.0,Tyler Anderson,LAA,10.0,15.0,3.81,31.0,31.0,0.0,0.0,0.0,0.0,0.0,179.1,765.0,158.0,83.0,76.0,24.0,73.0,2.0,7.0,3.0,1.0,142.0,2024
371.0,Ben Lively,CLE,13.0,10.0,3.81,29.0,29.0,0.0,0.0,0.0,0.0,0.0,151.0,632.0,139.0,67.0,64.0,23.0,49.0,0.0,5.0,2.0,1.0,118.0,2024
372.0,Ian Hamilton,NYY,0.0,1.0,3.82,35.0,0.0,0.0,0.0,1.0,11.0,1.0,37.2,163.0,37.0,17.0,16.0,2.0,14.0,0.0,3.0,0.0,0.0,41.0,2024
373.0,Kevin Gausman,TOR,14.0,11.0,3.83,31.0,31.0,2.0,1.0,0.0,0.0,0.0,181.0,756.0,165.0,86.0,77.0,20.0,56.0,0.0,2.0,3.0,2.0,162.0,2024
374.0,Huascar Brazoban,- - -,1.0,3.0,3.83,39.0,0.0,0.0,0.0,0.0,5.0,5.0,51.2,217.0,38.0,26.0,22.0,2.0,25.0,0.0,3.0,4.0,0.0,51.0,2024
375.0,Lance Lynn,STL,7.0,4.0,3.84,23.0,23.0,0.0,0.0,0.0,0.0,0.0,117.1,511.0,113.0,64.0,50.0,16.0,44.0,0.0,4.0,3.0,0.0,109.0,2024
376.0,Drew Smyly,CHC,4.0,8.0,3.84,50.0,0.0,0.0,0.0,0.0,10.0,3.0,58.2,257.0,57.0,29.0,25.0,10.0,25.0,3.0,3.0,5.0,0.0,56.0,2024
377.0,Sonny Gray,STL,13.0,9.0,3.84,28.0,28.0,0.0,0.0,0.0,0.0,0.0,166.1,671.0,142.0,79.0,71.0,21.0,39.0,0.0,3.0,7.0,1.0,203.0,2024
378.0,Grayson Rodriguez,BAL,13.0,4.0,3.86,20.0,20.0,0.0,0.0,0.0,0.0,0.0,116.2,491.0,109.0,52.0,50.0,15.0,36.0,0.0,5.0,6.0,0.0,130.0,2024
379.0,Ron Marinaccio,NYY,1.0,0.0,3.86,16.0,0.0,0.0,0.0,0.0,1.0,1.0,23.1,99.0,18.0,11.0,10.0,4.0,10.0,0.0,3.0,0.0,1.0,25.0,2024
380.0,Kumar Rocker,TEX,0.0,2.0,3.86,3.0,3.0,0.0,0.0,0.0,0.0,0.0,11.2,55.0,12.0,6.0,5.0,1.0,6.0,0.0,1.0,1.0,0.0,14.0,2024
381.0,Hayden Wesneski,CHC,3.0,6.0,3.86,28.0,7.0,0.0,0.0,0.0,2.0,1.0,67.2,283.0,56.0,37.0,29.0,12.0,21.0,0.0,2.0,1.0,1.0,67.0,2024
382.0,Colin Poche,TBR,1.0,2.0,3.86,43.0,0.0,0.0,0.0,2.0,20.0,2.0,37.1,153.0,30.0,16.0,16.0,7.0,13.0,2.0,0.0,1.0,0.0,33.0,2024
383.0,Josh Sborz,TEX,2.0,2.0,3.86,17.0,0.0,0.0,0.0,0.0,8.0,0.0,16.1,69.0,16.0,8.0,7.0,1.0,4.0,0.0,0.0,2.0,0.0,17.0,2024
384.0,Victor Gonzalez,NYY,2.0,1.0,3.86,27.0,0.0,0.0,0.0,2.0,3.0,1.0,23.1,97.0,13.0,12.0,10.0,3.0,13.0,0.0,3.0,0.0,0.0,11.0,2024
385.0,Angel Zerpa,KCR,2.0,0.0,3.86,60.0,0.0,0.0,0.0,0.0,12.0,1.0,53.2,239.0,59.0,24.0,23.0,6.0,19.0,2.0,2.0,3.0,0.0,49.0,2024
386.0,Lake Bachar,MIA,0.0,1.0,3.86,10.0,0.0,0.0,0.0,0.0,5.0,0.0,9.1,40.0,10.0,5.0,4.0,2.0,4.0,0.0,0.0,0.0,0.0,11.0,2024
