#,Name,Team,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,Year
418.0,Rene Pinto,TBR,19.0,42.0,49.0,9.0,4.0,3.0,0.0,2.0,5.0,6.0,4.0,0.0,18.0,1.0,1.0,1.0,0.0,0.0,0.0,0.214,2024
419.0,Ryan McKenna,- - -,13.0,14.0,15.0,3.0,1.0,0.0,0.0,2.0,4.0,2.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.214,2024
420.0,Austin Shenton,TBR,19.0,42.0,50.0,9.0,3.0,5.0,0.0,1.0,3.0,3.0,8.0,0.0,14.0,0.0,0.0,0.0,1.0,0.0,0.0,0.214,2024
421.0,Joey Loperfido,- - -,81.0,243.0,262.0,52.0,31.0,13.0,4.0,4.0,24.0,25.0,13.0,0.0,95.0,4.0,1.0,1.0,3.0,4.0,2.0,0.214,2024
422.0,Kyle Farmer,MIN,107.0,215.0,242.0,46.0,27.0,13.0,1.0,5.0,26.0,25.0,19.0,1.0,49.0,6.0,2.0,0.0,6.0,3.0,5.0,0.214,2024
423.0,Enmanuel Valdez,BOS,76.0,201.0,223.0,43.0,25.0,12.0,0.0,6.0,23.0,28.0,17.0,0.0,53.0,0.0,4.0,1.0,4.0,1.0,1.0,0.214,2024
424.0,Corey Julks,CHW,66.0,173.0,189.0,37.0,27.0,7.0,0.0,3.0,17.0,14.0,15.0,0.0,50.0,0.0,1.0,0.0,6.0,5.0,2.0,0.214,2024
425.0,Rhys Hoskins,MIL,131.0,449.0,517.0,96.0,56.0,14.0,0.0,26.0,59.0,82.0,53.0,1.0,149.0,7.0,6.0,0.0,11.0,3.0,0.0,0.214,2024
426.0,Tim Anderson,MIA,65.0,234.0,241.0,50.0,47.0,3.0,0.0,0.0,16.0,9.0,7.0,0.0,68.0,0.0,0.0,0.0,6.0,4.0,4.0,0.214,2024
427.0,Daulton Varsho,TOR,136.0,459.0,513.0,98.0,52.0,21.0,7.0,18.0,73.0,58.0,48.0,1.0,137.0,4.0,1.0,1.0,2.0,10.0,2.0,0.214,2024
428.0,Jorge Polanco,SEA,118.0,417.0,469.0,89.0,62.0,11.0,0.0,16.0,43.0,45.0,46.0,3.0,137.0,4.0,2.0,0.0,16.0,4.0,2.0,0.213,2024
429.0,Luis Matos,SFG,45.0,150.0,156.0,32.0,22.0,5.0,0.0,5.0,14.0,25.0,5.0,1.0,24.0,0.0,1.0,0.0,5.0,0.0,0.0,0.213,2024
430.0,Nick Martini,CIN,52.0,146.0,163.0,31.0,20.0,4.0,2.0,5.0,23.0,24.0,9.0,0.0,38.0,4.0,3.0,0.0,1.0,1.0,3.0,0.212,2024
431.0,Robbie Grossman,- - -,87.0,208.0,245.0,44.0,33.0,8.0,0.0,3.0,21.0,16.0,34.0,0.0,58.0,1.0,2.0,0.0,8.0,3.0,0.0,0.212,2024
432.0,David Hensley,MIA,23.0,52.0,58.0,11.0,9.0,1.0,0.0,1.0,9.0,4.0,6.0,0.0,17.0,0.0,0.0,0.0,0.0,1.0,0.0,0.212,2024
433.0,Zack Gelof,OAK,138.0,497.0,547.0,105.0,66.0,20.0,2.0,17.0,60.0,49.0,38.0,0.0,188.0,4.0,5.0,3.0,7.0,25.0,3.0,0.211,2024
434.0,Chas McCormick,HOU,94.0,242.0,267.0,51.0,39.0,6.0,1.0,5.0,32.0,27.0,17.0,0.0,72.0,4.0,3.0,1.0,3.0,8.0,2.0,0.211,2024
435.0,Jason Heyward,- - -,87.0,228.0,258.0,48.0,24.0,12.0,2.0,10.0,33.0,37.0,22.0,2.0,53.0,4.0,3.0,0.0,3.0,5.0,0.0,0.211,2024
436.0,Marco Luciano,SFG,27.0,76.0,81.0,16.0,10.0,5.0,1.0,0.0,10.0,3.0,5.0,0.0,28.0,0.0,0.0,0.0,1.0,0.0,1.0,0.211,2024
437.0,Brooks Baldwin,CHW,33.0,114.0,121.0,24.0,16.0,6.0,0.0,2.0,9.0,8.0,6.0,0.0,31.0,0.0,0.0,1.0,1.0,4.0,0.0,0.211,2024
438.0,Noelvi Marte,CIN,66.0,229.0,242.0,48.0,35.0,9.0,0.0,4.0,24.0,18.0,9.0,0.0,75.0,3.0,1.0,0.0,1.0,9.0,3.0,0.21,2024
439.0,Korey Lee,CHW,125.0,377.0,394.0,79.0,52.0,14.0,1.0,12.0,36.0,37.0,17.0,0.0,122.0,0.0,0.0,0.0,12.0,6.0,3.0,0.21,2024
440.0,Trey Cabbage,HOU,45.0,86.0,91.0,18.0,9.0,8.0,0.0,1.0,12.0,8.0,4.0,0.0,34.0,1.0,0.0,0.0,1.0,1.0,1.0,0.209,2024
441.0,Tyler Freeman,CLE,118.0,330.0,383.0,69.0,47.0,14.0,1.0,7.0,48.0,32.0,28.0,1.0,53.0,19.0,3.0,3.0,15.0,11.0,6.0,0.209,2024
442.0,Austin Slater,- - -,84.0,177.0,212.0,37.0,31.0,4.0,0.0,2.0,24.0,18.0,26.0,0.0,60.0,5.0,4.0,0.0,5.0,3.0,2.0,0.209,2024
443.0,Zach DeLoach,CHW,22.0,67.0,75.0,14.0,8.0,5.0,0.0,1.0,10.0,5.0,8.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,1.0,0.209,2024
444.0,Christian Bethancourt,- - -,62.0,139.0,147.0,29.0,17.0,7.0,0.0,5.0,18.0,22.0,5.0,0.0,36.0,1.0,0.0,2.0,2.0,3.0,0.0,0.209,2024
445.0,Reese McGuire,BOS,53.0,139.0,158.0,29.0,23.0,3.0,0.0,3.0,10.0,18.0,13.0,0.0,39.0,2.0,3.0,1.0,4.0,3.0,0.0,0.209,2024
446.0,Dylan Carlson,- - -,96.0,235.0,265.0,49.0,39.0,7.0,0.0,3.0,19.0,25.0,22.0,0.0,75.0,5.0,3.0,0.0,2.0,2.0,1.0,0.209,2024
447.0,Kyle Stowers,- - -,69.0,192.0,209.0,40.0,24.0,11.0,2.0,3.0,15.0,24.0,13.0,0.0,74.0,3.0,1.0,0.0,2.0,0.0,1.0,0.208,2024
448.0,Andruw Monasterio,MIL,59.0,125.0,142.0,26.0,20.0,5.0,0.0,1.0,14.0,16.0,16.0,0.0,40.0,1.0,0.0,0.0,3.0,6.0,2.0,0.208,2024
449.0,Mitch Haniger,SEA,121.0,380.0,423.0,79.0,55.0,12.0,0.0,12.0,42.0,44.0,40.0,0.0,126.0,2.0,1.0,0.0,10.0,0.0,0.0,0.208,2024
450.0,Jo Adell,LAA,130.0,405.0,451.0,84.0,47.0,15.0,2.0,20.0,54.0,62.0,35.0,1.0,126.0,7.0,3.0,0.0,9.0,15.0,10.0,0.207,2024
451.0,Garrett Stubbs,PHI,56.0,164.0,187.0,34.0,28.0,4.0,1.0,1.0,18.0,11.0,17.0,0.0,50.0,4.0,1.0,0.0,0.0,5.0,0.0,0.207,2024
452.0,David Dahl,PHI,19.0,58.0,62.0,12.0,7.0,2.0,0.0,3.0,6.0,8.0,3.0,0.0,21.0,0.0,1.0,0.0,0.0,0.0,0.0,0.207,2024
453.0,Alika Williams,PIT,37.0,87.0,96.0,18.0,12.0,4.0,2.0,0.0,13.0,5.0,3.0,0.0,22.0,1.0,0.0,5.0,0.0,1.0,0.0,0.207,2024
454.0,Bryce Johnson,SDP,47.0,63.0,73.0,13.0,11.0,2.0,0.0,0.0,9.0,4.0,7.0,0.0,12.0,0.0,0.0,3.0,1.0,1.0,1.0,0.206,2024
455.0,MJ Melendez,KCR,135.0,412.0,451.0,85.0,42.0,23.0,3.0,17.0,44.0,44.0,35.0,1.0,113.0,3.0,0.0,0.0,3.0,4.0,4.0,0.206,2024
456.0,Dominic Fletcher,CHW,72.0,223.0,241.0,46.0,37.0,8.0,0.0,1.0,14.0,17.0,11.0,1.0,58.0,3.0,1.0,2.0,5.0,0.0,0.0,0.206,2024
457.0,Brayan Rocchio,CLE,143.0,383.0,442.0,79.0,53.0,18.0,0.0,8.0,50.0,36.0,44.0,1.0,90.0,8.0,5.0,2.0,11.0,10.0,6.0,0.206,2024
458.0,Wilmer Flores,SFG,71.0,214.0,242.0,44.0,28.0,12.0,0.0,4.0,19.0,26.0,20.0,1.0,33.0,3.0,5.0,0.0,5.0,0.0,0.0,0.206,2024
459.0,Garrett Cooper,- - -,36.0,107.0,116.0,22.0,15.0,5.0,1.0,1.0,6.0,11.0,7.0,0.0,35.0,2.0,0.0,0.0,3.0,0.0,0.0,0.206,2024
460.0,Elehuris Montero,COL,67.0,224.0,247.0,46.0,32.0,10.0,0.0,4.0,23.0,28.0,20.0,0.0,56.0,0.0,3.0,0.0,7.0,0.0,0.0,0.205,2024
461.0,Danny Jansen,- - -,92.0,278.0,324.0,57.0,35.0,13.0,0.0,9.0,35.0,24.0,40.0,0.0,61.0,3.0,3.0,0.0,4.0,0.0,0.0,0.205,2024
462.0,Luis Guillorme,- - -,79.0,161.0,187.0,33.0,23.0,9.0,1.0,0.0,14.0,10.0,23.0,0.0,36.0,0.0,2.0,1.0,7.0,4.0,2.0,0.205,2024
463.0,Miguel Sano,LAA,28.0,83.0,95.0,17.0,12.0,3.0,0.0,2.0,9.0,6.0,9.0,0.0,36.0,2.0,1.0,0.0,2.0,0.0,0.0,0.205,2024
464.0,Tyler Nevin,OAK,87.0,245.0,278.0,50.0,33.0,10.0,0.0,7.0,22.0,20.0,25.0,0.0,64.0,5.0,3.0,0.0,5.0,1.0,0.0,0.204,2024
465.0,Mason McCoy,SDP,19.0,49.0,57.0,10.0,8.0,2.0,0.0,0.0,7.0,3.0,5.0,0.0,19.0,0.0,0.0,3.0,2.0,1.0,0.0,0.204,2024
466.0,Thomas Saggese,STL,18.0,49.0,52.0,10.0,7.0,2.0,0.0,1.0,5.0,4.0,2.0,0.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.204,2024
467.0,Tyler Black,MIL,18.0,49.0,57.0,10.0,8.0,2.0,0.0,0.0,4.0,2.0,7.0,0.0,17.0,1.0,0.0,0.0,0.0,3.0,0.0,0.204,2024
468.0,DJ LeMahieu,NYY,67.0,201.0,228.0,41.0,34.0,5.0,0.0,2.0,19.0,26.0,19.0,0.0,35.0,1.0,6.0,1.0,13.0,0.0,1.0,0.204,2024
469.0,Matt Thaiss,LAA,57.0,157.0,186.0,32.0,21.0,9.0,0.0,2.0,14.0,16.0,28.0,0.0,58.0,0.0,1.0,0.0,2.0,3.0,0.0,0.204,2024
470.0,Justyn-Henry Malloy,DET,71.0,202.0,230.0,41.0,25.0,7.0,1.0,8.0,18.0,21.0,23.0,0.0,85.0,3.0,2.0,0.0,2.0,1.0,1.0,0.203,2024
471.0,Nolan Gorman,STL,107.0,365.0,402.0,74.0,40.0,15.0,0.0,19.0,42.0,50.0,34.0,1.0,151.0,1.0,2.0,0.0,2.0,6.0,1.0,0.203,2024
472.0,Adam Frazier,KCR,104.0,262.0,294.0,53.0,38.0,10.0,1.0,4.0,35.0,22.0,22.0,0.0,59.0,7.0,0.0,3.0,0.0,3.0,0.0,0.202,2024
473.0,Bryan Ramos,CHW,32.0,99.0,108.0,20.0,13.0,4.0,0.0,3.0,13.0,11.0,7.0,0.0,22.0,0.0,1.0,0.0,3.0,0.0,2.0,0.202,2024
474.0,Chris Taylor,LAD,87.0,213.0,246.0,43.0,31.0,7.0,1.0,4.0,28.0,23.0,28.0,0.0,76.0,2.0,2.0,1.0,5.0,5.0,1.0,0.202,2024
475.0,Grant McCray,SFG,37.0,124.0,130.0,25.0,15.0,3.0,2.0,5.0,13.0,10.0,6.0,0.0,56.0,0.0,0.0,0.0,3.0,5.0,0.0,0.202,2024
476.0,J.P. Crawford,SEA,105.0,392.0,451.0,79.0,52.0,16.0,2.0,9.0,55.0,37.0,52.0,0.0,102.0,6.0,1.0,0.0,4.0,5.0,0.0,0.202,2024
477.0,Alex Kirilloff,MIN,57.0,159.0,178.0,32.0,16.0,8.0,3.0,5.0,20.0,20.0,15.0,0.0,47.0,1.0,3.0,0.0,5.0,0.0,0.0,0.201,2024
478.0,Jordan Walker,STL,51.0,164.0,178.0,33.0,17.0,10.0,1.0,5.0,16.0,20.0,10.0,0.0,50.0,2.0,2.0,0.0,4.0,1.0,0.0,0.201,2024
479.0,Dylan Moore,SEA,135.0,368.0,441.0,74.0,37.0,23.0,4.0,10.0,53.0,42.0,53.0,1.0,123.0,14.0,5.0,1.0,8.0,32.0,6.0,0.201,2024
480.0,Bo Naylor,CLE,123.0,354.0,389.0,71.0,46.0,10.0,2.0,13.0,39.0,39.0,29.0,1.0,122.0,2.0,2.0,2.0,3.0,6.0,3.0,0.201,2024
481.0,Travis Jankowski,TEX,104.0,190.0,207.0,38.0,32.0,5.0,0.0,1.0,19.0,12.0,12.0,0.0,44.0,5.0,0.0,0.0,3.0,11.0,1.0,0.2,2024
482.0,Billy McKinney,PIT,10.0,25.0,28.0,5.0,4.0,1.0,0.0,0.0,4.0,2.0,2.0,0.0,13.0,1.0,0.0,0.0,1.0,0.0,0.0,0.2,2024
483.0,Daz Cameron,OAK,66.0,170.0,186.0,34.0,23.0,5.0,1.0,5.0,22.0,15.0,13.0,0.0,51.0,1.0,2.0,0.0,3.0,5.0,0.0,0.2,2024
484.0,Jason Delay,PIT,7.0,15.0,19.0,3.0,0.0,3.0,0.0,0.0,1.0,6.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,2024
485.0,Cristian Pache,- - -,88.0,165.0,183.0,33.0,23.0,8.0,1.0,1.0,13.0,16.0,17.0,0.0,64.0,0.0,1.0,0.0,2.0,1.0,0.0,0.2,2024
486.0,Esteury Ruiz,OAK,29.0,55.0,65.0,11.0,6.0,2.0,1.0,2.0,10.0,8.0,4.0,0.0,20.0,2.0,2.0,2.0,1.0,5.0,4.0,0.2,2024
487.0,Oswald Peraza,NYY,4.0,10.0,11.0,2.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,2024
488.0,Nelson Velazquez,KCR,64.0,205.0,230.0,41.0,24.0,8.0,1.0,8.0,31.0,27.0,19.0,0.0,61.0,3.0,3.0,0.0,6.0,2.0,0.0,0.2,2024
489.0,Liover Peguero,PIT,3.0,10.0,10.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,2024
490.0,J.P. Martinez,ATL,7.0,10.0,10.0,2.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,2024
491.0,Greg Jones,COL,6.0,5.0,6.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,2024
492.0,Duke Ellis,- - -,11.0,5.0,5.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,0.2,2024
493.0,Trey Lipscomb,WSN,61.0,190.0,211.0,38.0,34.0,3.0,0.0,1.0,20.0,10.0,16.0,0.0,40.0,2.0,1.0,1.0,7.0,11.0,2.0,0.2,2024
494.0,Edouard Julien,MIN,94.0,266.0,301.0,53.0,36.0,9.0,0.0,8.0,36.0,21.0,33.0,0.0,102.0,2.0,0.0,0.0,2.0,6.0,0.0,0.199,2024
495.0,Jake Bauers,MIL,117.0,302.0,346.0,60.0,37.0,9.0,2.0,12.0,45.0,43.0,39.0,1.0,118.0,5.0,0.0,0.0,0.0,13.0,1.0,0.199,2024
496.0,Addison Barger,TOR,69.0,208.0,225.0,41.0,23.0,11.0,0.0,7.0,20.0,28.0,14.0,0.0,60.0,1.0,1.0,0.0,1.0,2.0,0.0,0.197,2024
497.0,Danny Mendick,CHW,47.0,132.0,141.0,26.0,16.0,7.0,0.0,3.0,13.0,8.0,6.0,0.0,35.0,2.0,0.0,1.0,3.0,6.0,0.0,0.197,2024
498.0,Kevin Kiermaier,- - -,116.0,259.0,281.0,51.0,34.0,9.0,3.0,5.0,31.0,26.0,12.0,0.0,86.0,2.0,1.0,7.0,4.0,6.0,2.0,0.197,2024
499.0,Cavan Biggio,- - -,78.0,188.0,224.0,37.0,27.0,5.0,0.0,5.0,27.0,19.0,24.0,0.0,72.0,8.0,0.0,2.0,1.0,2.0,0.0,0.197,2024
500.0,Jake Rogers,DET,102.0,310.0,337.0,61.0,34.0,16.0,1.0,10.0,43.0,36.0,22.0,1.0,99.0,3.0,2.0,0.0,6.0,1.0,0.0,0.197,2024
501.0,Dominic Canzone,SEA,67.0,168.0,188.0,33.0,18.0,7.0,0.0,8.0,20.0,17.0,18.0,2.0,53.0,0.0,2.0,0.0,5.0,1.0,0.0,0.196,2024
502.0,Christopher Morel,- - -,152.0,535.0,611.0,105.0,70.0,11.0,3.0,21.0,56.0,60.0,61.0,3.0,159.0,10.0,5.0,0.0,15.0,8.0,7.0,0.196,2024
503.0,Luke Williams,ATL,37.0,46.0,52.0,9.0,6.0,3.0,0.0,0.0,8.0,4.0,4.0,0.0,13.0,1.0,0.0,1.0,1.0,3.0,0.0,0.196,2024
504.0,Nick Senzel,- - -,74.0,236.0,267.0,46.0,28.0,11.0,0.0,7.0,25.0,18.0,28.0,1.0,61.0,1.0,0.0,1.0,6.0,1.0,3.0,0.195,2024
505.0,Curt Casali,SFG,41.0,108.0,125.0,21.0,17.0,3.0,0.0,1.0,12.0,8.0,13.0,0.0,22.0,2.0,0.0,2.0,3.0,0.0,0.0,0.194,2024
506.0,Miles Mastrobuoni,CHC,50.0,98.0,106.0,19.0,16.0,3.0,0.0,0.0,9.0,4.0,7.0,0.0,17.0,0.0,1.0,0.0,1.0,2.0,0.0,0.194,2024
507.0,Michael A. Taylor,PIT,113.0,269.0,300.0,52.0,37.0,9.0,1.0,5.0,35.0,21.0,23.0,0.0,105.0,0.0,4.0,4.0,3.0,12.0,1.0,0.193,2024
508.0,Sean Murphy,ATL,72.0,233.0,264.0,45.0,29.0,5.0,1.0,10.0,19.0,25.0,27.0,1.0,67.0,3.0,1.0,0.0,7.0,0.0,0.0,0.193,2024
509.0,Ehire Adrianza,LAA,8.0,26.0,28.0,5.0,3.0,1.0,0.0,1.0,4.0,2.0,2.0,0.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,0.192,2024
510.0,Tomas Nido,- - -,49.0,130.0,140.0,25.0,17.0,4.0,0.0,4.0,14.0,12.0,5.0,0.0,35.0,0.0,2.0,3.0,1.0,0.0,0.0,0.192,2024
511.0,Darell Hernaiz,OAK,48.0,120.0,135.0,23.0,19.0,3.0,0.0,1.0,8.0,12.0,11.0,0.0,27.0,1.0,2.0,1.0,4.0,1.0,1.0,0.192,2024
512.0,Luis Urias,SEA,41.0,94.0,109.0,18.0,7.0,7.0,0.0,4.0,11.0,16.0,9.0,0.0,34.0,6.0,0.0,0.0,2.0,0.0,0.0,0.191,2024
513.0,Davis Schneider,TOR,135.0,397.0,454.0,76.0,43.0,19.0,1.0,13.0,48.0,46.0,47.0,0.0,144.0,5.0,5.0,0.0,2.0,6.0,0.0,0.191,2024
514.0,Charles Leblanc,LAA,11.0,21.0,28.0,4.0,2.0,0.0,0.0,2.0,6.0,6.0,7.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,2024
515.0,Buddy Kennedy,- - -,14.0,21.0,26.0,4.0,2.0,1.0,0.0,1.0,3.0,6.0,4.0,0.0,7.0,0.0,1.0,0.0,0.0,1.0,0.0,0.19,2024
516.0,Vaughn Grissom,BOS,31.0,105.0,114.0,20.0,17.0,3.0,0.0,0.0,10.0,6.0,7.0,0.0,24.0,1.0,1.0,0.0,3.0,2.0,0.0,0.19,2024
517.0,Trent Grisham,NYY,76.0,179.0,209.0,34.0,17.0,8.0,0.0,9.0,21.0,31.0,22.0,1.0,57.0,4.0,2.0,1.0,5.0,1.0,1.0,0.19,2024
518.0,Christian Encarnacion-Strand,CIN,29.0,116.0,123.0,22.0,14.0,6.0,0.0,2.0,13.0,16.0,4.0,0.0,35.0,1.0,2.0,0.0,4.0,0.0,0.0,0.19,2024
519.0,Hunter Goodman,COL,70.0,211.0,224.0,40.0,18.0,9.0,0.0,13.0,24.0,36.0,8.0,0.0,64.0,3.0,2.0,0.0,5.0,1.0,1.0,0.19,2024
520.0,Alek Thomas,ARI,39.0,95.0,103.0,18.0,9.0,5.0,1.0,3.0,13.0,17.0,7.0,0.0,17.0,0.0,0.0,1.0,7.0,4.0,1.0,0.189,2024
521.0,Jackson Holliday,BAL,60.0,190.0,208.0,36.0,25.0,4.0,2.0,5.0,28.0,23.0,15.0,0.0,69.0,2.0,1.0,0.0,1.0,4.0,0.0,0.189,2024
522.0,Steward Berroa,TOR,28.0,37.0,45.0,7.0,6.0,1.0,0.0,0.0,7.0,1.0,8.0,0.0,14.0,0.0,0.0,0.0,0.0,6.0,2.0,0.189,2024
523.0,Ji Hwan Bae,PIT,29.0,74.0,81.0,14.0,12.0,2.0,0.0,0.0,11.0,6.0,6.0,0.0,24.0,0.0,1.0,0.0,0.0,6.0,2.0,0.189,2024
524.0,Nick Loftin,KCR,57.0,148.0,171.0,28.0,23.0,4.0,0.0,1.0,15.0,14.0,19.0,0.0,24.0,1.0,2.0,1.0,4.0,1.0,0.0,0.189,2024
525.0,Jordan Beck,COL,55.0,170.0,184.0,32.0,23.0,6.0,0.0,3.0,14.0,13.0,12.0,1.0,65.0,1.0,1.0,0.0,3.0,7.0,1.0,0.188,2024
526.0,Brett Sullivan,SDP,7.0,16.0,17.0,3.0,2.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.188,2024
527.0,Drew Waters,KCR,7.0,16.0,19.0,3.0,2.0,1.0,0.0,0.0,2.0,1.0,2.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.188,2024
528.0,Evan Carter,TEX,45.0,144.0,162.0,27.0,14.0,6.0,2.0,5.0,23.0,15.0,15.0,0.0,43.0,2.0,1.0,0.0,1.0,2.0,0.0,0.188,2024
529.0,Sean Bouchard,COL,31.0,91.0,108.0,17.0,9.0,7.0,0.0,1.0,14.0,8.0,12.0,0.0,33.0,2.0,2.0,1.0,0.0,4.0,0.0,0.187,2024
530.0,Will Benson,CIN,128.0,343.0,388.0,64.0,29.0,19.0,2.0,14.0,41.0,43.0,40.0,0.0,154.0,2.0,2.0,1.0,3.0,16.0,7.0,0.187,2024
531.0,Jose Siri,TBR,130.0,402.0,448.0,75.0,40.0,16.0,1.0,18.0,50.0,47.0,31.0,0.0,170.0,7.0,4.0,2.0,5.0,14.0,7.0,0.187,2024
532.0,Daniel Vogelbach,TOR,31.0,70.0,79.0,13.0,7.0,5.0,0.0,1.0,5.0,8.0,9.0,0.0,17.0,0.0,0.0,0.0,4.0,0.0,0.0,0.186,2024
533.0,Owen Miller,MIL,14.0,27.0,27.0,5.0,4.0,1.0,0.0,0.0,2.0,3.0,0.0,0.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.185,2024
534.0,Jacob Hurtubise,CIN,29.0,54.0,68.0,10.0,8.0,1.0,1.0,0.0,7.0,4.0,6.0,0.0,18.0,3.0,1.0,4.0,0.0,2.0,0.0,0.185,2024
535.0,Javier Baez,DET,80.0,272.0,289.0,50.0,32.0,12.0,0.0,6.0,25.0,37.0,12.0,1.0,69.0,2.0,3.0,0.0,10.0,8.0,1.0,0.184,2024
536.0,Taylor Walls,TBR,84.0,218.0,252.0,40.0,31.0,5.0,3.0,1.0,27.0,14.0,31.0,0.0,67.0,0.0,3.0,0.0,3.0,16.0,4.0,0.183,2024
537.0,Pablo Reyes,- - -,22.0,60.0,64.0,11.0,9.0,2.0,0.0,0.0,5.0,5.0,3.0,0.0,19.0,1.0,0.0,0.0,1.0,1.0,2.0,0.183,2024
538.0,Niko Kavadas,LAA,30.0,93.0,106.0,17.0,11.0,2.0,0.0,4.0,11.0,8.0,11.0,0.0,41.0,2.0,0.0,0.0,0.0,1.0,0.0,0.183,2024
539.0,Jack Suwinski,PIT,88.0,247.0,277.0,45.0,28.0,8.0,0.0,9.0,29.0,26.0,27.0,2.0,79.0,1.0,1.0,1.0,3.0,9.0,1.0,0.182,2024
540.0,Adam Duvall,ATL,104.0,303.0,330.0,55.0,34.0,10.0,0.0,11.0,29.0,30.0,21.0,0.0,99.0,5.0,1.0,0.0,6.0,0.0,0.0,0.182,2024
541.0,Cole Tucker,LAA,25.0,50.0,57.0,9.0,4.0,4.0,1.0,0.0,3.0,3.0,6.0,0.0,17.0,0.0,1.0,0.0,0.0,3.0,1.0,0.18,2024
542.0,Victor Scott II,STL,53.0,145.0,155.0,26.0,15.0,9.0,0.0,2.0,14.0,10.0,6.0,0.0,42.0,2.0,2.0,0.0,0.0,5.0,1.0,0.179,2024
543.0,Jason Vosler,SEA,10.0,28.0,30.0,5.0,3.0,1.0,1.0,0.0,2.0,3.0,2.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.179,2024
544.0,Jasson Dominguez,NYY,18.0,56.0,67.0,10.0,7.0,1.0,0.0,2.0,8.0,4.0,11.0,0.0,19.0,0.0,0.0,0.0,0.0,5.0,0.0,0.179,2024
545.0,Luke Maile,CIN,55.0,135.0,154.0,24.0,18.0,4.0,0.0,2.0,8.0,8.0,13.0,0.0,52.0,4.0,1.0,1.0,4.0,2.0,0.0,0.178,2024
546.0,Ryan Vilade,DET,17.0,45.0,49.0,8.0,7.0,0.0,0.0,1.0,5.0,5.0,2.0,0.0,12.0,0.0,1.0,1.0,2.0,0.0,0.0,0.178,2024
547.0,D.J. Stewart,NYM,74.0,158.0,194.0,28.0,19.0,4.0,0.0,5.0,16.0,19.0,31.0,0.0,48.0,4.0,1.0,0.0,5.0,1.0,0.0,0.177,2024
548.0,Jacob Amaya,- - -,24.0,68.0,72.0,12.0,11.0,1.0,0.0,0.0,4.0,3.0,4.0,0.0,28.0,0.0,0.0,0.0,3.0,1.0,0.0,0.176,2024
549.0,Jorge Barrosa,ARI,8.0,17.0,18.0,3.0,1.0,2.0,0.0,0.0,3.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.176,2024
550.0,Drew Romo,COL,16.0,51.0,53.0,9.0,6.0,3.0,0.0,0.0,4.0,6.0,2.0,0.0,18.0,0.0,0.0,0.0,2.0,0.0,1.0,0.176,2024
551.0,Nick Allen,OAK,41.0,97.0,105.0,17.0,12.0,4.0,0.0,1.0,6.0,4.0,5.0,0.0,20.0,0.0,0.0,3.0,0.0,0.0,0.0,0.175,2024
552.0,Eddie Rosario,- - -,91.0,297.0,319.0,52.0,30.0,12.0,0.0,10.0,33.0,35.0,16.0,0.0,77.0,0.0,4.0,2.0,4.0,9.0,1.0,0.175,2024
553.0,Luken Baker,STL,21.0,40.0,49.0,7.0,3.0,1.0,1.0,2.0,3.0,10.0,7.0,0.0,11.0,0.0,2.0,0.0,1.0,1.0,0.0,0.175,2024
554.0,Estevan Florial,CLE,36.0,98.0,111.0,17.0,6.0,6.0,2.0,3.0,11.0,11.0,11.0,0.0,41.0,1.0,0.0,1.0,2.0,2.0,1.0,0.173,2024
555.0,Tucker Barnhart,ARI,31.0,81.0,96.0,14.0,11.0,3.0,0.0,0.0,13.0,6.0,13.0,0.0,31.0,0.0,0.0,2.0,0.0,1.0,0.0,0.173,2024
556.0,Luis De Los Santos,TOR,13.0,29.0,31.0,5.0,3.0,2.0,0.0,0.0,2.0,1.0,2.0,0.0,10.0,0.0,0.0,0.0,2.0,0.0,0.0,0.172,2024
