UID,IP,Name
sa829420,1.0,Zachary Warren
sa829433,1.0,Alex Palsha
sa829444,1.0,Jake Paulson
sa829449,1.0,Jess Amedee
sa829464,50.54,Connor Seabold
sa829470,29.15,Argenis Angulo
sa829472,1.0,Gary Cornish
sa829473,1.0,Parker French
sa829486,18.825,Brendan McCurry
sa829509,1.0,Michael Burke
sa829520,1.0,Spenser Watkins
sa829545,1.0,Dylan Thompson
sa829565,1.0,Turner Larkins
sa829567,1.0,Dominic DeMasi
sa829573,1.0,Tyler Schimpf
sa829574,1.0,James Carter
sa829580,1.0,Kida De La Cruz
sa829581,1.0,Chris Mathewson
sa829586,1.0,Corey Walter
sa829590,1.0,Nestor Bautista
sa829599,1.0,Hunter Williams
sa829601,1.0,Cameron Bishop
sa829605,40.85,Andre Jackson
sa829618,1.0,Brad Bass
sa829625,58.15,Tyler Herb
sa829631,25.35,Matthew Blackham
sa829632,1.0,Brady Puckett
sa829634,1.0,Alex Klonowski
sa829651,24.5,Cody Stull
sa829656,29.35,Bryan Dobzanski
sa829657,1.0,Adam Parks
sa829664,1.0,Jonathan Perrin
sa829666,1.0,Zach Lewis
sa829674,1.0,Jonathan Teaney
sa829681,75.26,Michael Baumann
sa829689,1.0,William Carter
sa829707,1.0,Justin Ferrell
sa829717,1.0,Spencer Herrmann
sa829720,1.0,Lucas Gilbreath
sa829724,1.0,Garett King
sa829731,1.0,William Gaddis
sa829746,1.0,Eugenio Palma
sa829753,1.0,Keith Rogalla
sa829767,1.0,Mayky Perez
sa829790,1.0,John Gavin
sa829792,1.0,Karch Kowalczyk
sa829808,64.15,Jeffrey Bain
sa829809,1.0,Keith Weisenberg
sa829853,23.5,Ryder Ryan
sa829855,55.15,Alexander Faedo
sa829868,1.0,Erbert Gonzalez
sa829881,1.0,Andrew Case
sa830035,1.0,Edgardo Sandoval
sa830122,32.35,Jean Mejia
sa830138,1.0,Ivan Medina
sa830143,1.0,Yan De La Cruz
sa830158,1.0,Eumir Sepulveda
sa830240,1.0,Israel Cruz
sa830278,1.0,Randy Valladares
sa830305,1.0,Luis Martinez
sa830370,56.15,Rodrigo Takahashi
sa830462,1.0,Hansel Rodriguez
sa830500,1.0,Leandro Linares
sa830501,1.0,Colby Blueberg
sa830622,1.0,Randy Alcantara
sa830623,1.0,Oscar Marcelino
sa830629,1.0,Wilmer Rios
sa830637,1.0,Marcos Lantigua
sa830644,1.0,Malvin Pena
sa830645,1.0,Yonathan Ramirez
sa831599,1.0,Juan Escorcia
sa832269,1.0,Hildemaro Requena
sa832333,1.0,Jesus Linarez
sa832779,1.0,Moises Gomez
sa833270,1.0,Mitchell Osnowitz
sa833402,1.0,Manuel Rodriguez
sa833631,1.0,Gustavo Armas
sa833636,1.0,Luis Silva
sa835215,1.0,Diogenes Almengo
sa835895,1.0,Alexander Vargas
sa836384,1.0,Jose Moreno
sa837103,46.35,Benjamin Bracewell
sa837843,1.0,Sven Schuller
sa837845,1.0,Luis Pena
sa838671,1.0,Anderson Severino
sa840024,1.0,Nolan Riggs
sa841347,1.0,Jason Zgardowski
sa841386,1.0,Jesus Camargo
sa856181,1.0,Max Knutson
sa856184,1.0,Gabriel Friese
sa856254,26.15,Ryan Mason
sa856262,1.0,Patrick Ruotolo
sa856275,1.0,Andrew Lee
sa856277,1.0,Levi MaVorhis
sa856279,1.0,Kenneth Oakley
sa856543,1.0,Jerry Keel
sa857543,1.0,Jeff Burke
sa857554,1.0,Michael Wallace
sa857562,24.0,Bailey Clark
sa857567,1.0,Luke Leftwich
sa857571,1.0,Andrew Schwaab
sa857572,1.0,Austin Sexton
sa857583,1.0,Michael Murray
sa857588,1.0,Tyler Jay
sa857589,1.0,William Strode
sa857590,1.0,Jeffrey Kinley
sa857600,26.35,Matthew Eckelman
sa857604,1.0,Michael Boyle
sa857605,1.0,Zachary Erwin
sa857606,1.0,Jacob Evans
sa857612,1.0,Andrew McDonald
sa857614,1.0,Seth McGarry
sa857617,1.0,Jared Poche'
sa857658,1.0,Jason Richman
sa857665,1.0,Brock Hartson
sa857667,1.0,Scott Effross
sa857669,1.0,Robert Brakeman
sa857676,1.0,Andrew Harrington
sa857684,1.0,Ryan Perez
sa857686,1.0,Tate Scioneaux
sa857696,1.0,Nathan Bannister
sa857699,1.0,Kyle Wilcox
sa857700,1.0,Patrick Hovis
sa861440,1.0,Alvaro Seijas
sa863882,1.0,Hector Mendoza
sa868960,1.0,Francisco Haro
sa868984,22.35,Yadier Alvarez
sa869604,1.0,Nathanael Santiago
sa870202,1.0,Anthony Guerra
sa871316,1.0,Edgar Torres
sa871477,1.0,Carlos Guzman
sa871482,1.0,Wladimir Pinto
sa871486,1.0,Emilio Ferrebus
sa871495,1.0,Gonzalo Ochoa
sa871767,1.0,Jose Vasquez
sa871769,1.0,Jesus Rodriguez
sa871772,1.0,Abdallah Aris
sa872457,1.0,Mailon Arroyo
sa872465,1.0,Ricardo Smith
sa872500,1.0,Alex Aquino
sa872514,1.0,Alberto Guerrero
sa872530,1.0,Leonardo Crawford
sa872546,1.0,Jorge Tavarez
sa872562,1.0,Roger Santana
sa872567,1.0,Carlos Espinal
sa872713,1.0,John Busfield
sa872718,1.0,Matthew Clancy
sa872723,1.0,Daniel Garcia
sa872724,67.35,Brandon Gold
sa872726,26.0,Thomas Hackimer
sa872728,1.0,Nicholas Highberger
sa872742,1.0,Cristian Castillo
sa872785,1.0,Francisco Perez
sa872800,55.0,Oliver Ortega
sa872807,1.0,Jesus Tona
sa872808,1.0,Norwith Gudino
sa872809,1.0,Luis Amaya
sa872813,1.0,Jose Bermudez
sa872815,1.0,Andriu Marin
sa872819,1.0,Guadalupe Chavez
sa872820,1.0,Elio Silva
sa872824,1.0,Pedro Vasquez
sa872825,1.0,Roniel Raudes
sa872834,1.0,Wander Feliz
sa872841,1.0,Gilmael Troya
sa872848,1.0,Filyer Sanchez
sa872856,6.0,Anderson Espinoza
sa872864,1.0,Denyi Reyes
sa872871,1.0,Xavier Javier
sa872872,1.0,Julio Guante
sa872881,1.0,Domingo Robles
sa872882,1.0,Argenis Romano
sa873145,1.0,Felipe Tejada
sa873147,1.0,Luis Santos
sa873148,1.0,Dalbert Siri
sa873150,1.0,Diego Cordero
sa873152,1.0,Fabian Blanco
sa873153,1.0,Juan De Paula
sa873154,1.0,Jose Alejandro
sa873156,1.0,Darwin Feliz
sa873163,1.0,Luis Alecis
sa873180,1.0,Miguel Hernandez
sa873188,1.0,Robinson Martinez
sa873200,1.0,Joel Espinal
sa873207,1.0,Freicer Perez
sa873218,1.0,Julio Frias
sa873220,1.0,Wennington Romero
sa873226,1.0,Juan Robles
sa873262,28.85,Zachary Ryan
sa873263,30.15,Hunter Schryver
sa873266,1.0,Hunter Martin
sa873274,32.06,Parker Dunshee
sa873276,69.5,Thomas Jankins
sa873278,1.0,Chad Martin
sa873280,1.0,Aaron McGarity
sa873281,1.0,Brandon Miller
sa873283,1.0,Parker Mushinski
sa873291,1.0,Carlos Suniaga
sa873292,1.0,Sandro Cabrera
sa873294,1.0,Jasier Herrera
sa873296,1.0,Resly Linares
sa873298,1.0,Marlon Constante
sa873299,1.0,Randy Acevedo
sa873302,1.0,Gilberto Chu
sa873309,1.0,Carlos Herrera
sa873313,26.2333333333,Eduard Bazardo
sa873314,35.85,Melvin Adon
sa873319,1.0,Angel Padron
sa873320,1.0,Wander Cabrera
sa873321,1.0,Cesar Rosado
sa873328,1.0,Gregori Vasquez
sa873332,1.0,Manuel Dominguez
sa873337,1.0,Jose Diaz
sa873339,1.0,Domingo Pena
sa873347,50.2,Jhoan Duran
sa873426,1.0,Fernando Caro
sa873428,1.0,Adrian Martinez
sa873429,1.0,Cristofer Melendez
sa873434,1.0,Moises Nova
sa873437,1.0,Elvin Rodriguez
sa873450,1.0,Jose Appleton
sa873458,1.0,Jesus Tejada
sa873466,1.0,Yorvin Pantoja
sa873497,1.0,Jhonleider Salinas
sa873529,1.0,Tomas Alastre
sa873541,1.0,Juan Castillo
sa873542,1.0,Jeifry Nunez
sa873548,1.0,Miguel Lara
sa873562,1.0,Yerry De Los Santos
sa873563,1.0,Ronny Agustin
sa873609,1.0,Jake Cousins
sa873637,1.0,Reece Karalus
sa873651,1.0,Zachary Schellenger
sa873657,58.5,Cameron Vieaux
sa873670,49.825,Alec Bettinger
sa873675,1.0,Mitchell Jordan
sa873677,1.0,William Kilichowski
sa873684,30.15,Kristopher Scheetz
sa873685,63.65,Tanner Tully
sa873686,34.5,Tyler Zombro
sa873691,1.0,Brett Adcock
sa873694,1.0,Luis Moncada
sa873695,34.5,Shea Spitzbarth
sa873701,21.425,Benjamin Bowden
sa873708,1.0,David Ellingson
sa873719,1.0,Jose De Leon
sa873722,5.85,Franklin Perez
sa873724,1.0,Hector Figueroa
sa873729,1.0,Eury Ramos
sa873731,1.0,Wuilder Rodriguez
sa873758,1.0,Luis Perez
sa873948,1.0,Dalton Lehnen
sa873950,1.0,Cory Malcom
sa873958,1.0,Christian Morris
sa873974,1.0,Ricky Thomas
sa873983,1.0,Leon Biegalski
sa874042,40.5,Cody Sedlock
sa874046,31.15,Kirby Snead
sa874072,29.65,Jack Anderson
sa874105,50.0,Duncan Robinson
sa874113,1.0,Alexander Winkelman
sa874139,27.0,Grant Dyer
sa874149,1.0,Brett Hanewich
sa874155,29.35,Zachary Houston
sa874174,33.5,Zachary Jackson
sa874187,30.5,Wyatt Short
sa874197,32.35,Stephen Villines
sa874212,26.9,Nolan Blackwood
sa874215,31.35,Thomas Burrows
sa874229,1.0,Daniel Quinn
sa874231,29.0,Logan Salow
sa874233,1.0,James Tatum
sa874234,1.0,James Teague
sa874248,1.0,Oddy Nunez
sa874249,1.0,Jonathan Guzman
sa874250,1.0,Starlin Cordero
sa874707,1.0,Michael Nikorak
sa874732,1.0,Nolan Watson
sa874754,1.0,Nathan Kirby
sa874781,55.66,Antonio Santillan
sa874790,1.0,Austin Smith
sa874796,1.0,Juan Hillman
sa874818,20.0,Wandisson Charles
sa874819,1.0,David Gutierrez
sa874967,1.0,Riley Ferrell
sa874984,1.0,Bryan Hudson
sa875001,1.0,Nash Walters
sa875004,1.0,Drew Finley
sa875017,11.325,Dakota Chalmers
sa875020,1.0,Breckin Williams
sa875031,1.0,Jordan Stephens
sa875033,42.35,Bailey Falter
sa875052,1.0,Garrett Davila
sa875054,24.5666666667,Thomas Szapucki
sa875057,1.0,Ryan Clark
sa875058,1.0,Tyler Mark
sa875060,1.0,Jonathan Wynkoop
sa875064,1.0,Jose Espada
sa875068,1.0,Tyler Gilbert
sa875153,1.0,Jordan Guerrero
sa875183,1.0,Bowdien Derby
sa875184,1.0,Jay Flaa
sa875188,1.0,Jovani Moran
sa875190,1.0,Blake Bass
sa875197,27.15,Craig Brooks
sa875198,1.0,Ryan Lawlor
sa875199,1.0,Nathan Griep
sa875200,1.0,Daniel Young
sa875202,1.0,Travis Neubeck
sa875203,1.0,Cody Mobley
sa875205,1.0,Cory Taylor
sa875209,1.0,Ian Oxnevad
sa875211,1.0,Thomas Bergjans
sa875227,1.0,Karsen Lindell
sa875229,1.0,Kyle Friedrichs
sa875233,27.75,Gray Fenter
sa875234,1.0,Grant Borne
sa875247,1.0,William Stewart
sa875253,1.0,Thomas McIlraith
sa875255,1.0,Jaret Hellinger
sa875263,1.0,James Naile
sa875266,1.0,James Reeves
sa875267,1.0,Logan Longwith
sa875269,1.0,Darin Gillies
sa875270,1.0,Tyler Cyr
sa875272,1.0,Logan Sendelbach
sa875280,1.0,James Love
sa875282,1.0,Adam Hofacket
sa875283,1.0,Logan Cozart
sa875295,1.0,Taylor Henry
sa875297,1.0,Jonathon Olczak
sa875298,1.0,Tayler Saucedo
sa875299,1.0,Joshua Roeder
sa875300,1.0,Yeudy Colon
sa875301,1.0,Nicholas Economos
sa875302,1.0,Andrew Tomasovich
sa875306,1.0,Juan Echevarria
sa875307,1.0,Bret Helton
sa875330,1.0,Justin Marsden
sa875342,1.0,Domenic Mazza
sa875346,1.0,Daniel Dopico
sa875355,1.0,Tyler Davis
sa875356,1.0,Matthew Bower
sa875357,1.0,Ryan McKay
sa875373,20.85,Rodney Smith
sa875398,1.0,Joseph Zanghi
sa875401,1.0,Jesus Ortiz
sa875407,1.0,Robert Bowers
sa875411,1.0,Blake Smith
sa875558,1.0,Jacob Simon
sa875566,1.0,Wesley Rodriguez
sa875567,19.75,Justin Lawrence
sa875576,1.0,Alexis Diaz
sa875595,1.0,Jacob Schlesener
sa875610,1.0,Matthew Kent
sa875613,1.0,Andrew Jordan
sa875615,1.0,Robert Peace
sa875616,1.0,Justin Donatella
sa875621,1.0,Nicholas Padilla
sa875625,1.0,Anthony McIver
sa875632,1.0,Christopher Comito
sa875646,45.425,Tyler Phillips
sa875652,1.0,Ethan Clark
sa875655,1.0,Brandon Quintero
sa875665,1.0,Elliot Ashbeck
sa875673,1.0,Austin Orewiler
sa875683,1.0,Dustin Hurlbutt
sa875686,1.0,Alec Kisena
sa875696,1.0,Ryne Inman
sa875697,1.0,Nathaniel Bertness
sa875701,1.0,Jiovanni Orozco
sa875703,1.0,Anthony Hightower
sa875720,1.0,Austin Mason
sa875726,40.15,Mack Lemieux
sa875732,1.0,Casey Bloomquist
sa875744,1.0,Brody Koerner
sa875749,1.0,Austin Sodders
sa875751,1.0,Matt Portland
sa875758,1.0,Samuel Pastrone
sa875765,1.0,Eugene Encina
sa875768,1.0,Kyle Wilson
sa875778,1.0,Nicholas Vespi
sa875780,1.0,Travis Herrin
sa875789,1.0,Logan Lombana
sa875796,1.0,Isaac Schlabach
sa875810,1.0,Jacob Shortslef
sa875812,35.0,Ralph Garza Jr.
sa875823,1.0,Evan Manarino
sa875831,1.0,Corey Copping
sa875839,1.0,Jose Mora
sa875843,1.0,Marcus Crescentini
sa875845,1.0,Cameron Gann
sa875865,1.0,Xavier Altamirano
sa875867,1.0,Jeffry Nino
sa875873,1.0,Franklyn Soriano
sa875896,1.0,William Hayes
sa875901,1.0,Maiker Pinto
sa875988,1.0,Seth Davis
sa875992,1.0,Christian Meister
sa875993,1.0,Matthias Dietz
sa875997,1.0,Benjamin Yokley
sa875998,1.0,Jason Bilous
sa876039,1.0,Brendan Butler
sa876046,1.0,Jorge Pantoja
sa876053,18.35,Nicholas Duron
sa876058,1.0,Nicholas Fanti
sa876065,1.0,Matthew Custred
sa876067,1.0,Joshua DeGraaf
sa876068,1.0,Robert Harris
sa876081,1.0,Fitzpatrick Stadler
sa876088,1.0,Sean Chandler
sa876096,1.0,Ian Lillis-White
sa876105,1.0,Tyler Peyton
sa876106,1.0,Braxton Lorenzini
sa876113,1.0,Sean Keselica
sa876116,1.0,Adam Bray
sa876117,1.0,Steven Klimek
sa876120,1.0,Winston Lavendier
sa876131,1.0,Andrew Hasler
sa876135,1.0,Connor Bennett
sa876164,1.0,Tyler Watson
sa876169,1.0,Max Cordy
sa876201,1.0,Hector Lujan
sa876206,26.5,Quintin Torres-Costa
sa876242,1.0,Alexander Webb
sa876243,1.0,William Layne Jr.
sa876250,29.15,Adam Lau
sa876264,1.0,Matt Walker
sa876266,1.0,Brendon Little
sa876284,59.0,Daniel Tillo
sa876287,31.15,Benjamin Thompson
sa876290,1.0,Blake Rogers
sa876296,1.0,Lucas Humpal
sa876303,1.0,Joseph Cox
sa876313,1.0,Adam Hill
sa876362,38.85,Braden Webb
sa876538,1.0,Michael Gibbons
sa876861,1.0,Yoanys Quiala
sa877017,1.0,Jose Gonzalez
sa877306,1.0,Christophers Santana
sa877342,1.0,Chester Pimentel
sa877346,1.0,Adrian Rodriguez
sa877362,1.0,Wesley Helsabeck
sa877364,1.0,Daniel Duarte
sa877525,1.0,Jhon De Jesus
sa877526,1.0,Jesus Vargas
sa877527,1.0,Yosmer Solorzano
sa877529,1.0,Bradley Kuntz
sa877574,1.0,Odalvi Javier
sa877578,1.0,Alan Rangel
sa877605,1.0,Fauris Guerrero
sa877615,1.0,Carlos Machorro
sa877619,1.0,Dauri Moreta
sa877674,1.0,Kelvin Rodriguez
sa877821,1.0,Luis Gil
sa877827,1.0,Miguel Aguilar
sa877857,1.0,Lachlan Wells
sa877875,1.0,Chase Johnson-Mullins
sa878100,1.0,Ryan Koziol
sa878292,1.0,Sucre Valdez
sa878421,1.0,Leovanny Rodriguez
sa879105,1.0,Noel De Jesus
sa879106,1.0,Anthony Trompiz
sa879199,1.0,Brian Pirela
sa879441,1.0,Carlos Pena
sa879447,1.0,Omar Ventura
sa879559,40.6666666667,Jasseel De La Cruz
sa879803,1.0,Bairon De La Rosa
sa880047,1.0,Alexander Martinez
sa880807,1.0,Fernando Irazoqui
sa880982,1.0,Reiver Sanmartin
sa881080,1.0,Juan Lopez
sa881181,1.0,Angel Felipe
sa881441,1.0,Keinter Olivares
sa882196,1.0,Luis Valdez
sa883009,1.0,Orleny Quiroz
sa883131,1.0,Austin Glorius
sa883144,1.0,Saul Castellanos
sa883461,1.0,Adam Quintana
sa883710,1.0,Jhonatan German
sa883761,1.0,Orlando Pascual
sa884740,1.0,Anthony Marzi
sa885669,1.0,Richard Morban
sa885679,1.0,Jhon Romero
sa885994,1.0,Richard Cespedes
sa886971,1.0,Juan Florentino
sa887275,1.0,Ezequiel Zabaleta
sa887660,1.0,Jefry Valdez
sa897261,1.0,Edgar Lopez
sa913036,1.0,Daniel Jagiello
sa913053,1.0,Andrew Gist
sa913072,1.0,Rollin Lacy
sa913084,65.85,Matthew Milburn
sa913096,1.0,Joseph Camacho
sa913099,1.0,Adam Oller
sa913120,54.9,Patrick Naughton
sa913150,34.5,Collin Kober
sa913153,1.0,Jared Carkuff
sa913181,33.65,John Sousa
sa913187,1.0,Chad Hockin
sa913975,1.0,Jose Marquez
sa914044,1.0,Rogelio Bernal
sa914047,1.0,Carlos Zuniga
sa914049,1.0,Juan Macias
sa914150,1.0,Erick Casillas
sa914205,1.0,Wesley Torrez
sa914287,1.0,Carlos Pech
sa914407,1.0,Jon Kennedy
sa914411,1.0,Alberto Leyva
sa915571,1.0,Noah Bremer
sa915572,33.85,Drew Carlton
sa915599,1.0,Conner O'Neil
sa915601,1.0,Christian Taugner
sa915604,1.0,James Ziemba
sa915622,1.0,Kade McClure
sa915630,30.0,Ryan Nutof
sa915633,52.65,Brian Shaffer
sa915634,1.0,Aaron Soto
sa915635,1.0,Jesse Stallings
sa915636,1.0,James Steele
sa915638,1.0,Alex Troop
sa915643,1.0,Michael Kaelin
sa915645,56.94,Zacary Lowther
sa915665,1.0,Simon Mathews
sa915667,31.25,Isaac Mattson
sa915671,1.0,Parker Rigler
sa915675,1.0,Thomas Cosgrove
sa915677,19.25,Jason Foley
sa915680,1.0,Matt Pidich
sa915685,1.0,Colton Hock
sa915688,25.4333333333,Tyler Johnson
sa915693,1.0,Matt Ruppenthal
sa915708,1.0,Dane Myers
sa915710,1.0,Glenn Otto
sa915714,1.0,Paul Balestrieri
sa915721,1.0,Brendan King
sa915723,1.0,Jeremy McKinney
sa915725,30.15,Evan Miller
sa915726,41.85,Jeffrey Passantino
sa915735,1.0,Tommy DeJuneas
sa915740,1.0,Shane McCarthy
sa915777,1.0,Nicholas Brown
sa915788,58.5,Charles Barnes
sa915793,1.0,Brigham Hill
sa915799,43.0,Joseph Sceroler
sa915801,34.0,Tyler Stevens
sa915807,28.0,Dakota Mekkes
sa915809,30.5,Zachary Muckenhirn
sa915817,1.0,Sean Guenther
sa915822,53.35,Zach Logue
sa915824,1.0,Kirkland McCarty
sa915827,51.54,Elijah Morgan
sa915840,1.0,Robert Garcia
sa915846,1.0,Ryan Selmer
sa915852,1.0,Jacob Walters
sa915858,1.0,Oliver Jaskie
sa915861,1.0,William Montgomerie
sa915866,43.15,Erich Uelmen
sa916092,1.0,Carlos De Leon
sa916571,1.0,Marcos Machado
sa916702,31.9,Jose Soriano
sa916705,1.0,Angello Infante
sa916706,1.0,Dennis Herrera
sa916713,1.0,Alger Hodgson
sa916714,1.0,Ciriaco Javier
sa916715,1.0,Albinson Volquez
sa916724,1.0,Daniel Acosta
sa916725,1.0,Freisis Adames
sa916727,1.0,Johan Dominguez
sa916728,1.0,Henry Medina
sa916729,1.0,Jenri Montas
sa916730,30.0,Miguel Sanchez
sa916828,1.0,Marcelo Hernandez
sa916829,1.0,Abdiel Mendoza
sa916834,1.0,Kervin Castro
sa916835,25.575,Camilo Doval
sa916836,1.0,Miguel Figueroa
sa916837,1.0,Marco Gonzalez
sa916838,1.0,Johan Herrera
sa916839,1.0,Jorge Labrador
sa916841,1.0,Willian Suarez
sa916947,1.0,Jhonatan Munoz
sa916948,1.0,Edward Paredes
sa916949,1.0,Elvis Peguero
sa916950,1.0,Luis Rijo
sa916951,1.0,Carlos Rodriguez
sa916960,1.0,Pedro Barrios
sa916962,1.0,Jhony Brito
sa916964,1.0,Wellington Caceres
sa917047,1.0,Omar Conoropo
sa917049,1.0,Yoel Diaz
sa917061,1.0,Anderson Amarista
sa917111,1.0,Bryan Herrera
sa917121,1.0,Matthew Solter
sa917126,1.0,Elkin Alcala
sa917136,1.0,Wilfredo Pereira
sa917158,1.0,Adrian Martinez
sa917162,1.0,Gregory Santos
sa917181,1.0,Maximo Castillo
sa917190,1.0,Wilfry Cruz
sa917194,36.85,Hector Yan
sa917239,1.0,Jose Hernandez
sa917323,1.0,Jose Chacin
sa917324,1.0,Elio Serrano
sa917327,1.0,Jheyson Caraballo
sa917335,1.0,Jasiel Alvino
sa917337,1.0,Luis Pasen
sa917344,29.0,Luis Oviedo
sa917346,1.0,Jose Oca
sa917366,1.0,Sergio Cubilete
sa917387,1.0,Juan Mota
sa917388,1.0,Wuilson Meza
sa917392,1.0,Joshua Javier
sa917393,1.0,Jhonny Valdez
sa917401,36.0,Melvi Acosta
sa917404,1.0,Cristian Castro
sa917415,1.0,Oliver Garcia
sa917458,1.0,Jose Marte
sa917460,1.0,Janser Lara
sa917461,1.0,Christopher Marte
sa917467,1.0,Dauris Cordero
sa917469,1.0,Wilman Madera
sa917471,1.0,Kenlly Montas
sa917472,1.0,Edgar Escalona
sa917475,1.0,Johsson Arias
sa917480,1.0,Ronald Parra
sa917483,1.0,Joan Martinez
sa917493,1.0,George Soriano
sa917564,1.0,Carlos Carreno
sa917565,1.0,Jose Zorrilla
sa917566,1.0,Orlando Noriega
sa917588,1.0,Luis Frias
sa917594,1.0,Ivan Fortunato
sa917606,1.0,Moises Nolasco
sa917665,1.0,Pedro Zorrilla
sa917670,1.0,Francis Ventura
sa917672,1.0,Miguel Paulino
sa917688,1.0,Christian Fernandez
sa917689,1.0,Joel Peguero
sa917739,1.0,Melvin Jimenez
sa917740,1.0,Faustino Carrera
sa917747,1.0,Yerelmy Garcia
sa917751,1.0,Jose Jimenez
sa917752,1.0,Jaison Vilera
sa917753,1.0,Willy Taveras
sa917756,1.0,Briam Campusano
sa917760,1.0,Francis Jones
sa917763,1.0,Edwuin Bencomo
sa917765,1.0,Meliton Reyes
sa917766,1.0,Luis Ojeda
sa917769,1.0,Yeudry Manzanillo
sa917771,1.0,Carlos Ocampo
sa917772,1.0,Juan Morillo
sa917784,53.0,Bryan Mata
sa917791,1.0,Stanly Sabino
sa917792,1.0,Jose Roca
sa917794,1.0,Carlos Sanchez
sa917800,1.0,Feliberto Bonilla
sa917803,1.0,Deivi Diaz
sa917804,1.0,Yeremin Lara
sa917805,1.0,Francisco Villegas
sa917807,1.0,Edison Suriel
sa917812,1.0,Alfonso Hernandez
sa917815,1.0,Jhonneyver Gutierrez
sa917816,1.0,Maiker Manzanillo
sa917821,1.0,Luis Ramirez
sa917830,1.0,Orlandy Navarro
sa917835,1.0,Eris Filpo
sa917836,1.0,Ever Moya
sa917861,1.0,Andres Sotillet
sa917865,1.0,Manuel Silva
sa917869,1.0,Deyni Olivero
sa917876,1.0,Alex Mejias
sa917877,1.0,Victor Isturiz
sa917879,1.0,Leonel Aponte
sa917880,1.0,Jeronimo Castro
sa917882,1.0,Oddanier Mosqueda
sa917883,1.0,Yeremi Ceballos
sa917885,1.0,Alfredo Silva
sa917886,1.0,Yunior Perez
sa917887,23.0,Joel Cesar
sa917893,1.0,Angel Acevedo
sa917897,1.0,Jesus Sanchez
sa917899,1.0,Anderson Pilar
sa917900,1.0,Carlos Gonzalez
sa917906,1.0,Christopher Bonilla
sa917908,45.075,Angel Rondon
sa917912,1.0,Abel Adames
sa917922,1.0,Riley Pint
sa917924,80.2,Matthew Manning
sa917928,1.0,Kevin Gowdy
sa917930,61.54,Charles Whitley
sa917931,37.2333333333,Kyle Muller
sa917945,1.0,Alex Speas
sa917946,37.925,Joseph Wentz
sa917950,1.0,Travis MacGregor
sa917951,29.7666666667,Reginald Lawson
sa917969,1.0,Mason Thompson
sa917970,28.5,Curtis Taylor
sa917971,1.0,Easton McGee
sa917972,1.0,Willians Vasquez
sa917973,1.0,Brenan Hanifee
sa917974,1.0,Jose Gomez
sa917977,1.0,Austin Franklin
sa917979,1.0,Yeffersson Yannuzzi
sa917985,1.0,Jace Vines
sa917988,1.0,Nolan Martinez
sa917989,1.0,Braeden Ogle
sa917993,52.5,Lake Bachar
sa917997,1.0,Samuel Perez
sa917999,28.35,Dauris Valdez
sa918000,1.0,Mark Ecker
sa918008,1.0,Michael York
sa918013,1.0,Tyler Mondile
sa918014,1.0,Ray Castro
sa918017,19.3333333333,Jordan Balazovic
sa918024,1.0,Winston Nicacio
sa918026,1.0,Wilkel Hernandez
sa918031,1.0,Daniel Brown
sa918033,1.0,Daniel Dallas
sa918039,1.0,Aldor Rodriguez
sa918043,1.0,Jordan Watson
sa918044,1.0,Tyler Buffett
sa918047,1.0,Austin McGeorge
sa918085,1.0,Remey Reed
sa918087,1.0,Zachary Trageton
sa918088,1.0,Tobias Myers
sa918090,1.0,Cole Duensing
sa918095,1.0,Ty Culbreth
sa918097,1.0,William Gilbert
sa918099,1.0,Benjamin Sheckler
sa918105,57.65,Kenneth Rosenberg
sa918109,1.0,Nick Hernandez
sa918110,1.0,Tai Tiedemann
sa918112,1.0,Kyle Weatherly
sa918119,1.0,Stephen Ridings
sa918121,1.0,Henry Henry
sa918130,1.0,Yerry Rodriguez
sa918144,60.85,Jesse Scholtens
sa918150,19.3333333333,Tommy Eveld
sa918152,1.0,Peter Bayer
sa918166,52.0,Ryan Hartman
sa918172,1.0,Colin Holderman
sa918176,1.0,Nicholas Hartman
sa918177,1.0,Walker Sheller
sa918182,52.15,Julian Garcia
sa918185,30.15,Dylan Lee
sa918190,1.0,Spencer Jones
sa918196,34.15,Trevor Lane
sa918206,1.0,Matthew Rowland
sa918213,1.0,Michael Koval
sa918215,1.0,Jacob Polancic
sa918219,1.0,Tyler Benninghoff
sa918249,27.65,Brandon White
sa918255,1.0,Andrew Brown
sa918258,1.0,Ryan Olson
sa918262,1.0,Matthew Gorst
sa918264,1.0,Brandon Lawson
sa918273,1.0,Matthew Cleveland
sa918274,1.0,Douglas Ashcraft
sa918276,1.0,Trey Cobb
sa918286,1.0,Brian Trieglaff
sa918291,1.0,John Pomeroy
sa918295,59.35,Matthew Dennis
sa918296,1.0,Michael Mertz
sa918300,1.0,Robert Sexton
sa918312,1.0,Justin Valdespina
sa918319,1.0,Ruben Garcia
sa918324,49.65,Carson LaRue
sa918326,1.0,Derek Heffel
sa918327,1.0,Christian James
sa918336,1.0,Tyler Keele
sa918342,1.0,Nick Jobst
sa918346,33.075,Tyler Wells
sa918347,29.85,Ben Krauth
sa918349,1.0,Phillip Morse
sa918353,1.0,Scott Engler
sa918354,1.0,Trent Johnson
sa918356,1.0,Dylan Myers
sa918361,1.0,Devan Watts
sa918362,1.0,Michael Bunal
sa918364,37.0,Seth Martinez
sa918367,1.0,Brandyn Sittinger
sa918371,1.0,Jake Winston
sa918372,19.425,Gregory Mills
sa918377,42.9,Brian Howard
